기간,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2022-11","1201","대두(부수었는지에 상관없다)",0.7,8,71433.4,58711,-58703
"2022-11","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",194.2,486,40028.7,66964,-66478
"2022-11","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,34681.8,36842,-36842
"2022-11","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",30146.2,1472,4981197.1,591743,-590271
"2022-11","2603","구리광과 그 정광(精鑛)",47407.4,89651,152532.8,422441,-332790
"2022-11","2606","알루미늄광과 그 정광(精鑛)",0.0,0,1825.6,692,-692
"2022-11","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",46.2,30,10514119.2,2128132,-2128102
"2022-11","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,11142987.4,8064708,-8064708
"2022-11","2711","석유가스와 그 밖의 가스 상태의 탄화수소",39532.1,42410,4552154.4,5249205,-5206796
"2022-11","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",20.6,118,47145.5,77073,-76955
"2022-11","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",0.2,0,211125.0,40594,-40594
"2022-11","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",53.8,157,82364.6,43246,-43089
"2022-11","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",33.1,41,8817.1,28419,-28378
"2022-11","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",226.7,106177,76.1,9673,96504
"2022-11","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.3,72092,1.0,46869,25222
"2022-11","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.1,59438,2.3,169370,-109932
"2022-11","7502","니켈의 괴(塊)",603.1,13983,2624.1,62792,-48808
"2022-11","7601","알루미늄의 괴(塊)",17661.4,42448,131268.5,332014,-289566
"2022-12","1001","밀과 메슬린(meslin)",0.0,0,201342.3,93077,-93077
"2022-12","1005","옥수수",1.1,6,1019452.3,347697,-347691
"2022-12","1201","대두(부수었는지에 상관없다)",0.0,1,102124.4,88569,-88569
"2022-12","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",136.6,330,17568.7,29560,-29231
"2022-12","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.2,0,33860.7,33817,-33817
"2022-12","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",46671.0,2287,4635464.2,523942,-521655
"2022-12","2603","구리광과 그 정광(精鑛)",68602.3,141097,211620.2,569547,-428450
"2022-12","2606","알루미늄광과 그 정광(精鑛)",0.0,0,91494.5,6420,-6420
"2022-12","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",2.8,3,10811082.9,2200384,-2200381
"2022-12","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,12044462.3,8285381,-8285381
"2022-12","2711","석유가스와 그 밖의 가스 상태의 탄화수소",29364.7,33708,5337141.3,6211213,-6177505
"2022-12","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",16.4,50,42053.4,65244,-65195
"2022-12","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",27.3,70,145959.1,27177,-27107
"2022-12","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",391.6,520,58960.2,33399,-32879
"2022-12","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",16.6,79,7550.6,23128,-23050
"2022-12","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",313.1,166582,73.0,12342,154240
"2022-12","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.4,60349,1.6,81327,-20978
"2022-12","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.2,61564,2.5,180064,-118500
"2022-12","7502","니켈의 괴(塊)",386.5,10622,2762.4,70394,-59772
"2022-12","7601","알루미늄의 괴(塊)",16096.9,39501,113943.0,288539,-249038
"2023-01","1001","밀과 메슬린(meslin)",0.0,0,378403.9,152342,-152342
"2023-01","1005","옥수수",5.5,21,1074312.4,368269,-368248
"2023-01","1201","대두(부수었는지에 상관없다)",1.3,9,116681.4,84458,-84449
"2023-01","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",179.2,479,44331.5,70874,-70396
"2023-01","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,60932.5,61260,-61260
"2023-01","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",45018.4,2102,6107917.7,665160,-663059
"2023-01","2603","구리광과 그 정광(精鑛)",47195.6,101896,176957.4,505129,-403233
"2023-01","2606","알루미늄광과 그 정광(精鑛)",0.0,0,3511.8,1334,-1334
"2023-01","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",70.4,27,10656497.9,2068263,-2068237
"2023-01","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,10951931.6,6971293,-6971293
"2023-01","2711","석유가스와 그 밖의 가스 상태의 탄화수소",18552.2,25932,5582668.8,6739003,-6713070
"2023-01","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",12.3,38,29391.6,43586,-43548
"2023-01","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",0.0,0,141070.0,27392,-27392
"2023-01","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",371.9,350,82294.7,41220,-40869
"2023-01","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",14.2,37,4994.6,14162,-14125
"2023-01","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",237.4,121135,63.7,7746,113389
"2023-01","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.2,66937,1.5,85763,-18827
"2023-01","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.5,73175,2.4,176791,-103616
"2023-01","7502","니켈의 괴(塊)",995.9,26740,3995.2,107287,-80547
"2023-01","7601","알루미늄의 괴(塊)",16217.5,42915,126612.4,325691,-282776
"2023-02","1001","밀과 메슬린(meslin)",0.0,0,374122.1,153467,-153467
"2023-02","1005","옥수수",2.5,12,815906.6,274977,-274965
"2023-02","1201","대두(부수었는지에 상관없다)",0.7,5,174600.7,126047,-126042
"2023-02","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",195.4,504,20563.1,31875,-31372
"2023-02","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,55891.6,55124,-55124
"2023-02","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",59595.7,3015,4682153.3,526122,-523107
"2023-02","2603","구리광과 그 정광(精鑛)",75729.8,162156,156983.8,460222,-298066
"2023-02","2606","알루미늄광과 그 정광(精鑛)",124.0,22,44190.0,3128,-3107
"2023-02","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",40.6,24,9700217.2,1865732,-1865708
"2023-02","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,11344020.6,7252843,-7252843
"2023-02","2711","석유가스와 그 밖의 가스 상태의 탄화수소",19535.2,26441,5801343.9,6112215,-6085774
"2023-02","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",28.2,85,28183.2,40384,-40299
"2023-02","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",0.6,1,148337.6,25809,-25808
"2023-02","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",289.2,497,69801.6,32323,-31826
"2023-02","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",33.2,45,5187.7,13066,-13021
"2023-02","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",212.6,114116,76.1,10550,103566
"2023-02","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",2.0,117135,0.9,42013,75123
"2023-02","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",8.7,57275,3.1,210499,-153224
"2023-02","7502","니켈의 괴(塊)",414.3,11617,3826.1,107119,-95502
"2023-02","7601","알루미늄의 괴(塊)",17452.6,46176,104527.2,275720,-229544
"2023-03","1001","밀과 메슬린(meslin)",0.0,0,403115.1,159612,-159612
"2023-03","1005","옥수수",0.3,2,872042.5,296320,-296318
"2023-03","1201","대두(부수었는지에 상관없다)",0.5,6,58024.5,43216,-43210
"2023-03","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",128.5,340,37477.1,57392,-57053
"2023-03","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,69822.9,69126,-69126
"2023-03","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",39230.3,1937,6134700.5,680877,-678940
"2023-03","2603","구리광과 그 정광(精鑛)",36454.2,68657,121818.4,347057,-278400
"2023-03","2606","알루미늄광과 그 정광(精鑛)",0.0,0,45533.0,3507,-3507
"2023-03","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",53.3,29,11079005.0,2259151,-2259122
"2023-03","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,12500453.1,7888908,-7888908
"2023-03","2711","석유가스와 그 밖의 가스 상태의 탄화수소",15505.9,24008,4817528.3,4241028,-4217020
"2023-03","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",13.5,46,22139.9,33031,-32985
"2023-03","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",0.0,0,152255.9,27251,-27251
"2023-03","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",195.3,554,77943.9,37186,-36632
"2023-03","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",76.9,122,7588.7,18473,-18350
"2023-03","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",225.4,125271,58.6,9920,115351
"2023-03","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",4.2,251070,1.0,53053,198017
"2023-03","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.3,52666,2.6,161294,-108627
"2023-03","7502","니켈의 괴(塊)",398.3,10691,5454.9,150463,-139772
"2023-03","7601","알루미늄의 괴(塊)",28262.7,72281,121239.9,307741,-235461
"2023-04","1001","밀과 메슬린(meslin)",0.0,0,378480.8,147209,-147209
"2023-04","1005","옥수수",0.0,0,901040.9,302857,-302857
"2023-04","1201","대두(부수었는지에 상관없다)",2.0,17,114266.4,89175,-89158
"2023-04","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",91.1,244,24981.7,34464,-34220
"2023-04","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,69354.9,67591,-67591
"2023-04","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",34077.8,2252,4930803.9,572627,-570375
"2023-04","2603","구리광과 그 정광(精鑛)",47410.1,104918,172095.1,440558,-335640
"2023-04","2606","알루미늄광과 그 정광(精鑛)",0.0,0,1380.1,579,-579
"2023-04","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",36.8,31,8386334.6,1667942,-1667912
"2023-04","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,10644432.7,6684280,-6684280
"2023-04","2711","석유가스와 그 밖의 가스 상태의 탄화수소",17518.3,23065,3711885.2,2554322,-2531257
"2023-04","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",14.6,59,28437.9,43350,-43291
"2023-04","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",0.0,0,165165.5,33214,-33214
"2023-04","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",354.5,322,65768.9,31700,-31378
"2023-04","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",113.5,159,6138.2,13750,-13591
"2023-04","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",222.1,117640,81.6,12630,105010
"2023-04","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",6.4,330391,0.9,51286,279105
"2023-04","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.2,67951,2.4,124329,-56378
"2023-04","7502","니켈의 괴(塊)",370.3,9846,3672.9,92577,-82731
"2023-04","7601","알루미늄의 괴(塊)",23423.4,57092,122196.8,304467,-247375
"2023-05","1001","밀과 메슬린(meslin)",0.0,0,337777.0,132277,-132277
"2023-05","1005","옥수수",0.0,0,1106799.0,375274,-375274
"2023-05","1201","대두(부수었는지에 상관없다)",1.3,15,129102.6,96965,-96950
"2023-05","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",137.8,383,15717.2,21079,-20696
"2023-05","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,42482.0,41348,-41348
"2023-05","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",19553.8,1153,5678002.2,705660,-704506
"2023-05","2603","구리광과 그 정광(精鑛)",72320.9,168461,220339.5,586164,-417702
"2023-05","2606","알루미늄광과 그 정광(精鑛)",0.0,0,45952.5,3738,-3738
"2023-05","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",30.5,31,9274618.3,1803828,-1803798
"2023-05","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,11660613.1,7419061,-7419061
"2023-05","2711","석유가스와 그 밖의 가스 상태의 탄화수소",28611.9,29823,3684525.6,2435725,-2405903
"2023-05","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",46.0,103,18608.5,27711,-27608
"2023-05","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",35.0,5,140962.4,26259,-26254
"2023-05","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",363.3,431,90564.7,43426,-42995
"2023-05","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",166.3,244,8864.3,19468,-19225
"2023-05","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",237.2,132346,68.6,12890,119456
"2023-05","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",16.3,260535,1.0,57356,203179
"2023-05","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.3,65427,2.8,168783,-103357
"2023-05","7502","니켈의 괴(塊)",667.7,16050,3309.1,83297,-67247
"2023-05","7601","알루미늄의 괴(塊)",24431.2,60773,128139.4,319937,-259164
"2023-06","1001","밀과 메슬린(meslin)",0.0,0,381868.4,143868,-143868
"2023-06","1005","옥수수",0.2,1,818064.8,275953,-275952
"2023-06","1201","대두(부수었는지에 상관없다)",40.5,59,127185.7,92442,-92383
"2023-06","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",232.3,600,36452.2,46018,-45417
"2023-06","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,71651.7,66936,-66936
"2023-06","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",39447.4,1943,5789571.2,711829,-709886
"2023-06","2603","구리광과 그 정광(精鑛)",71229.2,170824,237852.6,597441,-426617
"2023-06","2606","알루미늄광과 그 정광(精鑛)",20.0,17,47272.0,4026,-4009
"2023-06","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",41.4,21,9426284.7,1551298,-1551276
"2023-06","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,10364088.2,6114089,-6114089
"2023-06","2711","석유가스와 그 밖의 가스 상태의 탄화수소",52961.0,42861,3491081.1,2309555,-2266694
"2023-06","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",72.3,149,23418.4,34530,-34381
"2023-06","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",47.3,35,186815.6,34160,-34125
"2023-06","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",210.6,306,90753.7,42267,-41961
"2023-06","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",112.1,154,8499.1,17761,-17607
"2023-06","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",263.2,157387,77.2,11353,146033
"2023-06","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",2.2,90734,1.0,59259,31476
"2023-06","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",10.3,50193,2.4,125974,-75782
"2023-06","7502","니켈의 괴(塊)",259.9,7177,3779.9,90030,-82853
"2023-06","7601","알루미늄의 괴(塊)",16870.5,41178,144542.6,357412,-316233
"2023-07","1001","밀과 메슬린(meslin)",0.0,0,383873.8,141322,-141322
"2023-07","1005","옥수수",0.2,2,897267.7,297621,-297618
"2023-07","1201","대두(부수었는지에 상관없다)",0.2,3,144444.3,96778,-96775
"2023-07","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",136.5,316,31909.1,39165,-38849
"2023-07","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",8.9,1,66885.4,54912,-54911
"2023-07","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",39224.3,2053,5456948.7,652631,-650578
"2023-07","2603","구리광과 그 정광(精鑛)",30100.7,49260,114300.9,316354,-267094
"2023-07","2606","알루미늄광과 그 정광(精鑛)",0.0,0,1535.0,606,-606
"2023-07","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",10.2,6,10691536.4,1607057,-1607051
"2023-07","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.3,7,10500881.5,6225705,-6225698
"2023-07","2711","석유가스와 그 밖의 가스 상태의 탄화수소",29049.3,27541,3225666.9,1933307,-1905766
"2023-07","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",27.2,70,21800.0,31818,-31749
"2023-07","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",0.0,0,149509.5,26826,-26826
"2023-07","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",675.7,416,92609.5,43765,-43350
"2023-07","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",0.1,1,7015.7,14826,-14825
"2023-07","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",211.2,121100,65.0,13452,107648
"2023-07","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.4,67891,1.5,86006,-18115
"2023-07","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.1,42575,2.5,128296,-85721
"2023-07","7502","니켈의 괴(塊)",117.0,2660,2031.1,45603,-42943
"2023-07","7601","알루미늄의 괴(塊)",16586.4,40432,144823.8,347736,-307305
"2023-08","1001","밀과 메슬린(meslin)",0.0,0,387373.8,139218,-139218
"2023-08","1005","옥수수",61.6,61,795911.6,253076,-253015
"2023-08","1201","대두(부수었는지에 상관없다)",0.2,2,75623.5,47050,-47048
"2023-08","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",93.8,244,20738.5,23637,-23393
"2023-08","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.8,1,54801.3,47408,-47406
"2023-08","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",40075.5,2385,5479273.8,670342,-667957
"2023-08","2603","구리광과 그 정광(精鑛)",76525.9,166941,238579.7,603394,-436454
"2023-08","2606","알루미늄광과 그 정광(精鑛)",270.0,148,46886.5,3658,-3510
"2023-08","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",1.4,2,11757498.8,1715982,-1715980
"2023-08","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,10036074.6,6310855,-6310855
"2023-08","2711","석유가스와 그 밖의 가스 상태의 탄화수소",22899.5,24800,4178348.4,2689072,-2664272
"2023-08","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",166.7,266,21516.2,30778,-30512
"2023-08","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",136.4,46,153860.9,22865,-22820
"2023-08","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",267.5,344,119793.6,51758,-51414
"2023-08","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",124.9,251,3052.6,6717,-6466
"2023-08","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",277.3,163692,61.5,12673,151020
"2023-08","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",8.7,74269,2.0,65645,8623
"2023-08","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.3,42566,2.2,94133,-51567
"2023-08","7502","니켈의 괴(塊)",391.7,8387,1897.6,41540,-33153
"2023-08","7601","알루미늄의 괴(塊)",21021.3,52612,147185.1,348660,-296049
"2023-09","1001","밀과 메슬린(meslin)",0.0,0,447865.7,152568,-152568
"2023-09","1005","옥수수",2.0,17,683670.0,209007,-208990
"2023-09","1201","대두(부수었는지에 상관없다)",0.3,4,132182.6,83014,-83010
"2023-09","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",135.0,365,15473.8,18208,-17843
