기간,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2022-07","7210","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",504947.2,661910,159134.9,167750,494161
"2022-07","7211","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",8926.3,13190,2233.7,2956,10235
"2022-07","7212","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",15590.0,27814,4905.0,8530,19284
"2022-07","7213","철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다]",51680.3,46996,67094.9,58114,-11118
"2022-07","7214","철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]",19033.2,19169,43049.0,34350,-15181
"2022-07","7215","철이나 비합금강의 그 밖의 봉",3006.5,5424,2373.2,2641,2783
"2022-07","7216","철이나 비합금강의 형강(形鋼)",59430.5,66819,70481.4,64531,2288
"2022-07","8108","티타늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",269.2,6660,1275.3,28327,-21667
"2022-07","8109","지르코늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",6.3,150,9.5,3223,-3073
"2022-07","8110","안티모니와 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",136.3,1821,42.1,593,1228
"2022-07","8111","망간과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",0.3,31,4616.3,12019,-11987
"2022-07","8112","베릴륨ㆍ크로뮴ㆍ하프늄ㆍ레늄ㆍ탈륨ㆍ카드뮴ㆍ게르마늄ㆍ바나듐ㆍ갈륨ㆍ인듐ㆍ니오븀(컬럼븀)과 이것으로 만든 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",492.1,3964,214.0,7724,-3760
"2022-07","8113","서멧(cermet)과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",41.7,2869,150.2,9554,-6685
"2022-07","8501","전동기와 발전기(발전세트는 제외한다)",8215.8,128078,10858.5,330338,-202260
"2022-07","8503","부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다)",3422.6,43499,3935.3,32458,11041
"2022-07","8507","축전지(격리판을 포함하며, 직사각형이나 정사각형인지에 상관없다)",85339.4,882860,19061.9,559629,323231
"2022-07","9001","광섬유와 광섬유 다발, 제8544호의 것 외의 광섬유 케이블, 편광재료(polarizing material)로 만든 판, 각종 재료로 만든 렌즈(콘택트렌즈를 포함한다)ㆍ프리즘ㆍ반사경과 그 밖의 광학소자로서 장착되지 않은 것(광학적으로 가공하지 않은 유리로 만든 광학소자는 제외한다)",7548.8,256219,1700.4,130132,126086
"2022-08","2811","그 밖의 무기산과 무기 비(非)금속 산화물",4577.4,15520,22519.1,42472,-26952
"2022-08","3818","전자공업에 사용하기 위하여 도프처리된(doped) 화학원소(디스크ㆍ웨이퍼 모양이나 이와 유사한 모양으로 한정한다), 전자공업에 사용하기 위하여 도프처리된(doped) 화학화합물",244.7,114520,1014.5,223249,-108728
"2022-08","3901","에틸렌의 중합체[일차제품(primary form)으로 한정한다]",376586.9,631050,26469.7,56010,575040
"2022-08","4002","합성고무와 기름에서 제조한 팩티스(factice)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다], 제4001호의 물품과 제4002호의 물품과의 혼합물[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",132944.9,267651,14337.7,45568,222084
"2022-08","4802","도포하지 않은 종이와 판지(필기용, 인쇄용, 그 밖의 그래픽용으로 한정한다), 구멍을 뚫지 않은 펀치카드와 펀치테이프지[제4801호와 제4803호의 것은 제외하며, 크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다) 시트(sheet) 모양으로 한정한다], 수제(手製) 종이와 판지",8070.7,9828,16491.8,20186,-10358
"2022-08","4803","화장지ㆍ안면용 티슈용 원지, 타월ㆍ냅킨용 원지와 이와 유사한 가정용이나 위생용 종이, 셀룰로오스워딩ㆍ셀룰로오스섬유의 웹(web)[주름지거나(creped) 구겨진(crinkled) 것, 올록볼록한(embossed) 것, 구멍을 뚫은(perforated) 것, 착색한 것, 표면장식한 것, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",883.2,2043,6601.2,9610,-7567
"2022-08","4804","도포하지 않은 크라프트지와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4802호나 제4803호의 것은 제외한다]",10409.3,6366,30463.5,32924,-26558
"2022-08","4805","그 밖의 도포하지 않은 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 이 류의 주 제3호의 것 이상의 가공을 하지 않은 것으로 한정한다]",41261.7,24726,12733.1,15810,8916
"2022-08","4806","황산지ㆍ내지지(耐脂紙)ㆍ트레이싱지(tracing paper)ㆍ글라신지(glassine paper)와 그 밖의 투명 광택지나 반투명 광택지[롤 모양이나 시트(sheet) 모양으로 한정한다]",80.2,73,2351.6,4205,-4132
"2022-08","4807","겹붙인 종이와 판지[접착제로 겹붙인 것으로서 롤 모양이나 시트(sheet) 모양으로 한정하며, 표면을 도포하거나 침투시킨 것은 제외하고, 내면을 보강했는지에 상관없다]",551.1,355,179.0,385,-30
"2022-08","4808","물결 모양으로 하거나(corrugated)(평면지가 붙은 것인지에 상관없다) 주름지거나(creped) 구겨지거나(crinkled) 올록볼록하거나(embossed) 구멍을 뚫은(perforated) 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4803호의 것은 제외한다]",541.0,960,313.2,1012,-52
"2022-08","4809","카본지, 셀프복사지, 그 밖의 복사지나 전사지[등사원지나 오프셋 플레이트(offset plate)로 사용하는 도포지와 침투지를 포함하고, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",12025.1,25365,975.3,1748,23617
"2022-08","4810","한 면이나 양면을 도포한 종이와 판지[결합재가 있는지에 상관없으며 고령토(kaolin)[차이나 클레이(China clay)]나 그 밖의 무기물질을 도포한 것(그 밖의 다른 물질을 도포한 것은 제외한다)으로서 표면착색ㆍ표면장식ㆍ인쇄하였는지에 상관없으며 크기와는 관계없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로 한정한다]",126780.3,117558,12314.1,13833,103725
"2022-08","4811","종이, 판지, 셀룰로오스워딩, 셀룰로오스섬유의 웹(web)[크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로서 도포ㆍ침투ㆍ피복ㆍ표면착색ㆍ표면장식ㆍ인쇄한 것으로 한정하며, 제4803호ㆍ제4809호ㆍ제4810호에 열거한 것은 제외한다]",10719.6,26747,15455.5,39252,-12505
"2022-08","5402","합성필라멘트사(재봉사와 소매용은 제외하며, 67데시텍스 미만인 합성모노필라멘트를 포함한다)",21487.2,81929,30919.2,73230,8699
"2022-08","5403","재생ㆍ반(半)합성 필라멘트사[재봉사와 소매용은 제외하며, 67데시텍스 미만인 재생ㆍ반(半)합성 모노필라멘트를 포함한다]",24.6,313,1309.2,8246,-7933
"2022-08","5404","합성모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 방직용 합성섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",257.8,4652,193.3,1535,3117
"2022-08","5405","재생ㆍ반(半)합성 모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 재생ㆍ반(半)합성 방직용 섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조 스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",0.0,0,0.1,3,-3
"2022-08","5406","인조필라멘트사(재봉사는 제외하며, 소매용으로 한정한다)",1.8,36,14.0,228,-192
"2022-08","5407","합성필라멘트사의 직물(제5404호 재료로 직조한 직물을 포함한다)",10968.7,103136,2463.6,14930,88205
"2022-08","6909","실험실용ㆍ화학용이나 그 밖의 공업용 도자제품, 농업용 도자제 통과 이와 유사한 용기, 물품의 수송용ㆍ포장용으로 사용하는 도자제의 항아리ㆍ단지와 이와 유사한 제품",732.1,24260,1362.4,45106,-20846
"2022-08","7208","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",695578.3,619917,325696.8,282769,337148
"2022-08","7209","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",329583.5,283926,11086.0,11508,272418
"2022-08","7210","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",525589.8,655813,100299.8,103405,552408
"2022-08","7211","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",8719.6,12806,806.0,1481,11325
"2022-08","7212","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",14624.8,25578,6335.8,7863,17714
"2022-08","7213","철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다]",53867.7,45543,37782.7,32066,13478
"2022-08","7214","철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]",15973.6,16436,33536.2,26064,-9628
"2022-08","7215","철이나 비합금강의 그 밖의 봉",2615.9,4652,2351.2,2462,2190
"2022-08","7216","철이나 비합금강의 형강(形鋼)",65377.9,71298,57298.8,52149,19148
"2022-08","8108","티타늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",445.2,6116,1230.1,27230,-21114
"2022-08","8109","지르코늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",0.8,131,42.0,6775,-6645
"2022-08","8110","안티모니와 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",143.7,1923,360.0,4781,-2858
"2022-08","8111","망간과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",216.1,27,7590.4,18454,-18427
"2022-08","8112","베릴륨ㆍ크로뮴ㆍ하프늄ㆍ레늄ㆍ탈륨ㆍ카드뮴ㆍ게르마늄ㆍ바나듐ㆍ갈륨ㆍ인듐ㆍ니오븀(컬럼븀)과 이것으로 만든 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",490.2,3672,104.1,10863,-7191
"2022-08","8113","서멧(cermet)과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",66.8,3549,198.8,11821,-8272
"2022-08","8501","전동기와 발전기(발전세트는 제외한다)",5931.3,91214,12176.0,429715,-338502
"2022-08","8503","부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다)",2758.2,36246,4093.8,35453,793
"2022-08","8507","축전지(격리판을 포함하며, 직사각형이나 정사각형인지에 상관없다)",77185.0,940109,19858.5,610329,329781
"2022-08","9001","광섬유와 광섬유 다발, 제8544호의 것 외의 광섬유 케이블, 편광재료(polarizing material)로 만든 판, 각종 재료로 만든 렌즈(콘택트렌즈를 포함한다)ㆍ프리즘ㆍ반사경과 그 밖의 광학소자로서 장착되지 않은 것(광학적으로 가공하지 않은 유리로 만든 광학소자는 제외한다)",9269.5,277999,1610.7,149257,128742
"2022-09","2811","그 밖의 무기산과 무기 비(非)금속 산화물",3428.3,12827,18507.5,36417,-23590
"2022-09","3818","전자공업에 사용하기 위하여 도프처리된(doped) 화학원소(디스크ㆍ웨이퍼 모양이나 이와 유사한 모양으로 한정한다), 전자공업에 사용하기 위하여 도프처리된(doped) 화학화합물",218.2,109429,820.8,179420,-69991
"2022-09","3901","에틸렌의 중합체[일차제품(primary form)으로 한정한다]",363843.1,588015,19577.3,40263,547753
"2022-09","4002","합성고무와 기름에서 제조한 팩티스(factice)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다], 제4001호의 물품과 제4002호의 물품과의 혼합물[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",124436.4,222168,13309.1,39615,182553
"2022-09","4802","도포하지 않은 종이와 판지(필기용, 인쇄용, 그 밖의 그래픽용으로 한정한다), 구멍을 뚫지 않은 펀치카드와 펀치테이프지[제4801호와 제4803호의 것은 제외하며, 크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다) 시트(sheet) 모양으로 한정한다], 수제(手製) 종이와 판지",7667.0,9612,11686.5,14495,-4883
"2022-09","4803","화장지ㆍ안면용 티슈용 원지, 타월ㆍ냅킨용 원지와 이와 유사한 가정용이나 위생용 종이, 셀룰로오스워딩ㆍ셀룰로오스섬유의 웹(web)[주름지거나(creped) 구겨진(crinkled) 것, 올록볼록한(embossed) 것, 구멍을 뚫은(perforated) 것, 착색한 것, 표면장식한 것, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",817.1,1671,8639.2,12036,-10365
"2022-09","4804","도포하지 않은 크라프트지와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4802호나 제4803호의 것은 제외한다]",8618.9,5655,21652.0,24833,-19178
"2022-09","4805","그 밖의 도포하지 않은 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 이 류의 주 제3호의 것 이상의 가공을 하지 않은 것으로 한정한다]",32349.8,18774,12036.5,14606,4168
"2022-09","4806","황산지ㆍ내지지(耐脂紙)ㆍ트레이싱지(tracing paper)ㆍ글라신지(glassine paper)와 그 밖의 투명 광택지나 반투명 광택지[롤 모양이나 시트(sheet) 모양으로 한정한다]",21.6,109,1920.9,3440,-3331
"2022-09","4807","겹붙인 종이와 판지[접착제로 겹붙인 것으로서 롤 모양이나 시트(sheet) 모양으로 한정하며, 표면을 도포하거나 침투시킨 것은 제외하고, 내면을 보강했는지에 상관없다]",775.7,509,246.0,445,64
"2022-09","4808","물결 모양으로 하거나(corrugated)(평면지가 붙은 것인지에 상관없다) 주름지거나(creped) 구겨지거나(crinkled) 올록볼록하거나(embossed) 구멍을 뚫은(perforated) 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4803호의 것은 제외한다]",400.4,838,223.2,808,30
"2022-09","4809","카본지, 셀프복사지, 그 밖의 복사지나 전사지[등사원지나 오프셋 플레이트(offset plate)로 사용하는 도포지와 침투지를 포함하고, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",10329.4,20317,524.5,989,19329
"2022-09","4810","한 면이나 양면을 도포한 종이와 판지[결합재가 있는지에 상관없으며 고령토(kaolin)[차이나 클레이(China clay)]나 그 밖의 무기물질을 도포한 것(그 밖의 다른 물질을 도포한 것은 제외한다)으로서 표면착색ㆍ표면장식ㆍ인쇄하였는지에 상관없으며 크기와는 관계없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로 한정한다]",109454.3,101204,11650.9,13947,87257
"2022-09","4811","종이, 판지, 셀룰로오스워딩, 셀룰로오스섬유의 웹(web)[크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로서 도포ㆍ침투ㆍ피복ㆍ표면착색ㆍ표면장식ㆍ인쇄한 것으로 한정하며, 제4803호ㆍ제4809호ㆍ제4810호에 열거한 것은 제외한다]",12168.2,28841,12940.7,31967,-3125
"2022-09","5402","합성필라멘트사(재봉사와 소매용은 제외하며, 67데시텍스 미만인 합성모노필라멘트를 포함한다)",19744.7,74088,26080.3,63286,10801
"2022-09","5403","재생ㆍ반(半)합성 필라멘트사[재봉사와 소매용은 제외하며, 67데시텍스 미만인 재생ㆍ반(半)합성 모노필라멘트를 포함한다]",15.4,221,1117.1,7043,-6822
"2022-09","5404","합성모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 방직용 합성섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",197.7,4555,126.7,1028,3527
"2022-09","5405","재생ㆍ반(半)합성 모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 재생ㆍ반(半)합성 방직용 섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조 스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",0.0,0,0.0,0,0
"2022-09","5406","인조필라멘트사(재봉사는 제외하며, 소매용으로 한정한다)",33.1,85,30.8,169,-84
"2022-09","5407","합성필라멘트사의 직물(제5404호 재료로 직조한 직물을 포함한다)",10481.4,107880,2293.2,13576,94304
"2022-09","6909","실험실용ㆍ화학용이나 그 밖의 공업용 도자제품, 농업용 도자제 통과 이와 유사한 용기, 물품의 수송용ㆍ포장용으로 사용하는 도자제의 항아리ㆍ단지와 이와 유사한 제품",884.3,21261,1491.1,43353,-22092
"2022-09","7208","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",657419.6,532760,292471.4,218097,314663
"2022-09","7209","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",287953.9,235432,9488.3,7683,227748
"2022-09","7210","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",465097.0,547297,81615.2,78749,468548
"2022-09","7211","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",10215.9,14381,1158.3,1604,12778
"2022-09","7212","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",13392.3,21700,3686.9,5782,15918
"2022-09","7213","철이나 비합금강의 봉[열간(熱間)압연한 것으로서 불규칙적으로 감은 코일 모양인 것으로 한정한다]",11604.5,10347,33444.1,29114,-18767
"2022-09","7214","철이나 비합금강의 그 밖의 봉[단조(鍛造)ㆍ열간(熱間)압연ㆍ열간인발(熱間引拔)ㆍ열간(熱間)압출보다 더 가공하지 않은 것으로 한정하고, 압연 후 꼬임가공된 것을 포함한다]",17833.1,17653,45867.0,31002,-13349
"2022-09","7215","철이나 비합금강의 그 밖의 봉",1966.9,3770,1866.2,1744,2025
"2022-09","7216","철이나 비합금강의 형강(形鋼)",65298.7,68593,47351.6,38478,30115
"2022-09","8108","티타늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",280.5,4319,758.6,20888,-16569
"2022-09","8109","지르코늄과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",0.8,156,17.1,4468,-4312
"2022-09","8110","안티모니와 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",96.2,1218,259.0,3333,-2116
"2022-09","8111","망간과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",195.9,216,4443.4,10275,-10059
"2022-09","8112","베릴륨ㆍ크로뮴ㆍ하프늄ㆍ레늄ㆍ탈륨ㆍ카드뮴ㆍ게르마늄ㆍ바나듐ㆍ갈륨ㆍ인듐ㆍ니오븀(컬럼븀)과 이것으로 만든 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",476.1,5132,216.6,8843,-3711
"2022-09","8113","서멧(cermet)과 그 제품[웨이스트(waste)와 스크랩(scrap)을 포함한다]",48.8,3126,129.5,7484,-4358
"2022-09","8501","전동기와 발전기(발전세트는 제외한다)",8083.9,127076,8345.7,392871,-265795
"2022-09","8503","부분품(제8501호나 제8502호의 기계에 전용되거나 주로 사용되는 것으로 한정한다)",2838.5,42345,3691.2,36885,5460
"2022-09","8507","축전지(격리판을 포함하며, 직사각형이나 정사각형인지에 상관없다)",83305.2,943621,19239.1,615379,328241
"2022-09","9001","광섬유와 광섬유 다발, 제8544호의 것 외의 광섬유 케이블, 편광재료(polarizing material)로 만든 판, 각종 재료로 만든 렌즈(콘택트렌즈를 포함한다)ㆍ프리즘ㆍ반사경과 그 밖의 광학소자로서 장착되지 않은 것(광학적으로 가공하지 않은 유리로 만든 광학소자는 제외한다)",8886.6,279906,1471.3,144020,135886
"2022-10","2811","그 밖의 무기산과 무기 비(非)금속 산화물",3660.7,13219,17643.2,35124,-21905
"2022-10","3818","전자공업에 사용하기 위하여 도프처리된(doped) 화학원소(디스크ㆍ웨이퍼 모양이나 이와 유사한 모양으로 한정한다), 전자공업에 사용하기 위하여 도프처리된(doped) 화학화합물",288.7,110787,998.0,228925,-118138
"2022-10","3901","에틸렌의 중합체[일차제품(primary form)으로 한정한다]",294335.2,482931,24273.1,48132,434799
"2022-10","4002","합성고무와 기름에서 제조한 팩티스(factice)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다], 제4001호의 물품과 제4002호의 물품과의 혼합물[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",110128.0,186452,12559.5,39251,147201
"2022-10","4802","도포하지 않은 종이와 판지(필기용, 인쇄용, 그 밖의 그래픽용으로 한정한다), 구멍을 뚫지 않은 펀치카드와 펀치테이프지[제4801호와 제4803호의 것은 제외하며, 크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다) 시트(sheet) 모양으로 한정한다], 수제(手製) 종이와 판지",10081.3,12014,15815.9,18264,-6250
"2022-10","4803","화장지ㆍ안면용 티슈용 원지, 타월ㆍ냅킨용 원지와 이와 유사한 가정용이나 위생용 종이, 셀룰로오스워딩ㆍ셀룰로오스섬유의 웹(web)[주름지거나(creped) 구겨진(crinkled) 것, 올록볼록한(embossed) 것, 구멍을 뚫은(perforated) 것, 착색한 것, 표면장식한 것, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",336.1,663,10160.7,14171,-13509
"2022-10","4804","도포하지 않은 크라프트지와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4802호나 제4803호의 것은 제외한다]",5144.0,3426,25673.8,27572,-24146
"2022-10","4805","그 밖의 도포하지 않은 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 이 류의 주 제3호의 것 이상의 가공을 하지 않은 것으로 한정한다]",41376.8,21005,9752.7,11130,9875
"2022-10","4806","황산지ㆍ내지지(耐脂紙)ㆍ트레이싱지(tracing paper)ㆍ글라신지(glassine paper)와 그 밖의 투명 광택지나 반투명 광택지[롤 모양이나 시트(sheet) 모양으로 한정한다]",14.2,48,1989.3,3687,-3639
"2022-10","4807","겹붙인 종이와 판지[접착제로 겹붙인 것으로서 롤 모양이나 시트(sheet) 모양으로 한정하며, 표면을 도포하거나 침투시킨 것은 제외하고, 내면을 보강했는지에 상관없다]",519.9,291,222.7,276,15
"2022-10","4808","물결 모양으로 하거나(corrugated)(평면지가 붙은 것인지에 상관없다) 주름지거나(creped) 구겨지거나(crinkled) 올록볼록하거나(embossed) 구멍을 뚫은(perforated) 종이와 판지[롤 모양이나 시트(sheet) 모양으로 한정하며, 제4803호의 것은 제외한다]",509.3,996,184.4,623,373
"2022-10","4809","카본지, 셀프복사지, 그 밖의 복사지나 전사지[등사원지나 오프셋 플레이트(offset plate)로 사용하는 도포지와 침투지를 포함하고, 인쇄한 것인지에 상관없으며 롤 모양이나 시트(sheet) 모양으로 한정한다]",8585.5,17333,694.6,1271,16061
"2022-10","4810","한 면이나 양면을 도포한 종이와 판지[결합재가 있는지에 상관없으며 고령토(kaolin)[차이나 클레이(China clay)]나 그 밖의 무기물질을 도포한 것(그 밖의 다른 물질을 도포한 것은 제외한다)으로서 표면착색ㆍ표면장식ㆍ인쇄하였는지에 상관없으며 크기와는 관계없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로 한정한다]",104738.3,95140,12943.0,14041,81099
"2022-10","4811","종이, 판지, 셀룰로오스워딩, 셀룰로오스섬유의 웹(web)[크기와는 관계 없이 롤 모양이나 직사각형(정사각형을 포함한다)의 시트(sheet) 모양으로서 도포ㆍ침투ㆍ피복ㆍ표면착색ㆍ표면장식ㆍ인쇄한 것으로 한정하며, 제4803호ㆍ제4809호ㆍ제4810호에 열거한 것은 제외한다]",13130.6,30283,11883.6,29074,1209
"2022-10","5402","합성필라멘트사(재봉사와 소매용은 제외하며, 67데시텍스 미만인 합성모노필라멘트를 포함한다)",19005.8,69500,26544.9,61889,7611
"2022-10","5403","재생ㆍ반(半)합성 필라멘트사[재봉사와 소매용은 제외하며, 67데시텍스 미만인 재생ㆍ반(半)합성 모노필라멘트를 포함한다]",8.6,177,1521.6,9653,-9476
"2022-10","5404","합성모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 방직용 합성섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",191.7,3869,168.4,1221,2649
"2022-10","5405","재생ㆍ반(半)합성 모노필라멘트(67데시텍스 이상인 것으로서 횡단면의 치수가 1밀리미터 이하인 것으로 한정한다), 재생ㆍ반(半)합성 방직용 섬유재료의 스트립(strip)이나 이와 유사한 것[예: 인조 스트로(straw)](시폭이 5밀리미터 이하인 것으로 한정한다)",0.0,1,0.0,0,1
"2022-10","5406","인조필라멘트사(재봉사는 제외하며, 소매용으로 한정한다)",52.2,41,54.3,288,-248
"2022-10","5407","합성필라멘트사의 직물(제5404호 재료로 직조한 직물을 포함한다)",9879.7,102619,2369.2,14278,88340
"2022-10","6909","실험실용ㆍ화학용이나 그 밖의 공업용 도자제품, 농업용 도자제 통과 이와 유사한 용기, 물품의 수송용ㆍ포장용으로 사용하는 도자제의 항아리ㆍ단지와 이와 유사한 제품",728.9,20316,1428.6,42558,-22242
"2022-10","7208","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 열간(熱間)압연한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",613664.0,469358,406813.1,284281,185078
"2022-10","7209","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 냉간압연(냉간환원)한 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",257145.3,205956,17796.0,14026,191930
"2022-10","7210","철이나 비합금강의 평판압연제품[폭이 600밀리미터 이상인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",378579.3,433185,115445.9,103344,329841
"2022-10","7211","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로 한정하고, 클래드(clad)ㆍ도금ㆍ도포한 것은 제외한다]",8250.3,12012,2462.5,2567,9444
"2022-10","7212","철이나 비합금강의 평판압연제품[폭이 600밀리미터 미만인 것으로서 클래드(clad)ㆍ도금ㆍ도포한 것으로 한정한다]",14000.2,24566,6593.5,7278,17288
