기간,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2024-06","870360","그 밖의 차량(불꽃점화식 피스톤 내연기관과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다)",9973.9,192906,1110.9,22938,169968
"2024-06","870370","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다]",11.3,276,0.1,0,275
"2024-07","870323","실린더용량이 1,500시시 초과 3,000시시 이하인 것",164623.0,1748363,13339.7,250765,1497598
"2024-07","870324","실린더용량이 3,000시시를 초과하는 것",36711.3,650559,919.0,46904,603655
"2024-07","870350","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것은 제외한다]",82.0,1662,3725.8,91415,-89754
"2024-07","870360","그 밖의 차량(불꽃점화식 피스톤 내연기관과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다)",7263.5,139563,2347.8,50453,89110
"2024-07","870370","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다]",12.4,239,0.0,0,239
"2024-08","870323","실린더용량이 1,500시시 초과 3,000시시 이하인 것",161627.6,1731999,10614.8,210156,1521843
"2024-08","870324","실린더용량이 3,000시시를 초과하는 것",34034.5,596773,846.6,49771,547002
"2024-08","870350","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것은 제외한다]",108.2,2437,2051.3,51209,-48772
"2024-08","870360","그 밖의 차량(불꽃점화식 피스톤 내연기관과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다)",6649.1,124712,1615.0,38754,85958
"2024-08","870370","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다]",17.4,408,0.0,0,408
"2024-09","870323","실린더용량이 1,500시시 초과 3,000시시 이하인 것",147858.1,1608007,15156.7,287351,1320656
"2024-09","870324","실린더용량이 3,000시시를 초과하는 것",33337.7,587099,513.9,32992,554107
"2024-09","870350","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것은 제외한다]",88.5,2162,2348.6,57650,-55489
"2024-09","870360","그 밖의 차량(불꽃점화식 피스톤 내연기관과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다)",6603.1,125137,2157.4,50671,74466
"2024-09","870370","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다]",14.5,390,0.0,0,390
"2024-10","870323","실린더용량이 1,500시시 초과 3,000시시 이하인 것",168092.9,1772137,12377.7,227935,1544201
"2024-10","870324","실린더용량이 3,000시시를 초과하는 것",45330.2,786874,1100.6,78937,707937
"2024-10","870350","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것은 제외한다]",89.1,2324,3368.4,91739,-89415
"2024-10","870360","그 밖의 차량(불꽃점화식 피스톤 내연기관과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다)",7709.5,143289,2147.7,47654,95635
"2024-10","870370","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다]",5.2,143,0.0,0,143
"2024-11","870323","실린더용량이 1,500시시 초과 3,000시시 이하인 것",141520.5,1487400,11194.2,193662,1293737
"2024-11","870324","실린더용량이 3,000시시를 초과하는 것",38198.3,678135,885.8,46630,631505
"2024-11","870350","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것은 제외한다]",100.2,2230,2975.4,75074,-72844
"2024-11","870360","그 밖의 차량(불꽃점화식 피스톤 내연기관과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다)",5563.6,100369,1618.2,36641,63728
"2024-11","870370","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다]",15.6,359,0.0,0,359
"2024-12","870323","실린더용량이 1,500시시 초과 3,000시시 이하인 것",178316.9,1845136,12843.7,206381,1638755
"2024-12","870324","실린더용량이 3,000시시를 초과하는 것",44100.2,758287,904.9,45801,712486
"2024-12","870350","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것은 제외한다]",63.5,1361,3138.4,86564,-85203
"2024-12","870360","그 밖의 차량(불꽃점화식 피스톤 내연기관과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다)",7646.0,139357,2741.2,63419,75938
"2024-12","870370","그 밖의 차량[압축점화식 피스톤 내연기관(디젤이나 세미디젤)과 추진용 모터로서의 전동기를 둘 다 갖춘 것으로서, 외부 전원에 플러그를 꽂아 충전할 수 있는 방식의 것으로 한정한다]",9.6,177,0.0,0,177
